,width,height,channel
4415,1024,768,3
4416,800,600,3
4417,1024,472,3
4418,768,1024,3
4419,905,1024,3
4420,800,600,3
4421,1024,768,3
4422,600,800,3
4423,768,1024,3
4424,1024,768,3
4425,1024,768,3
4426,977,1024,3
4427,1024,768,3
4428,1024,768,3
4429,768,1024,3
4430,768,1024,3
4431,768,1024,3
4432,1024,748,3
4433,1024,974,3
4434,1024,800,3
4435,1024,1024,3
4436,800,600,3
4437,768,1024,3
4438,600,800,3
4439,768,1024,3
4440,800,600,3
4441,1024,768,3
4442,768,1024,3
4443,800,600,3
4444,1024,768,3
4445,1024,875,3
4446,1024,768,3
4447,765,1024,3
4448,800,450,3
4449,1024,768,3
4450,572,1024,3
4451,1024,485,3
4452,506,800,3
4453,768,1024,3
4454,1000,1000,3
4455,800,600,3
4456,768,1024,3
4457,1024,1024,3
4458,1024,768,3
4459,768,1024,3
4460,1024,1024,3
4461,1024,768,3
4462,943,750,3
4463,800,600,3
4464,600,800,3
4465,1002,1024,3
4466,600,800,3
4467,1000,1000,3
4468,1024,768,3
4469,1024,768,3
4470,778,800,3
4471,1024,768,3
4472,800,498,3
4473,1024,768,3
4474,800,600,3
4475,800,600,3
4476,1024,768,3
4477,768,1024,3
4478,1024,473,3
4479,1024,768,3
4480,524,1024,3
4481,1024,768,3
4482,1024,576,3
4483,1024,1024,3
4484,960,720,3
4485,756,1024,3
4486,681,750,3
4487,800,450,3
4488,768,1024,3
4489,640,480,3
4490,768,1024,3
4491,1024,768,3
4492,768,1024,3
4493,1024,768,3
4494,800,360,3
4495,1024,783,3
4496,800,600,3
4497,768,1024,3
4498,1009,1024,3
4499,1024,768,3
4500,800,800,3
4501,1024,629,3
4502,576,1024,3
4503,800,630,3
4504,685,1024,3
4505,1024,473,3
4506,1024,768,3
4507,711,1024,3
4508,600,800,3
4509,768,1024,3
4510,800,600,3
4511,600,800,3
4512,800,600,3
4513,768,1024,3
4514,800,600,3
4515,1024,768,3
4516,1024,768,3
4517,800,600,3
4518,478,640,3
4519,1024,768,3
4520,768,1024,3
4521,800,600,3
4522,1024,768,3
4523,800,600,3
4524,765,1024,3
4525,1024,768,3
4526,1024,768,3
4527,737,1024,3
4528,1024,894,3
4529,800,450,3
4530,1024,768,3
4531,1024,768,3
4532,1024,768,3
4533,1024,768,3
4534,800,600,3
4535,582,800,3
4536,768,1024,3
4537,600,800,3
4538,900,900,3
4539,800,600,3
4540,577,1024,3
4541,1024,928,3
4542,768,1024,3
4543,800,600,3
4544,768,1024,3
4545,1024,768,3
4546,1024,768,3
4547,576,1024,3
4548,768,1024,3
4549,800,600,3
4550,800,373,3
4551,1024,768,3
4552,800,600,3
4553,1024,768,3
4554,768,1024,3
4555,600,800,3
4556,1024,768,3
4557,1024,473,3
4558,1024,518,3
4559,1024,1024,3
4560,1024,768,3
4561,576,1024,3
4562,800,600,3
4563,498,1024,3
4564,768,1024,3
4565,768,1024,3
4566,936,1024,3
4567,800,600,3
4568,600,800,3
4569,1024,576,3
4570,1024,768,3
4571,768,1024,3
4572,1024,768,3
4573,600,800,3
4574,1024,1024,3
4575,800,600,3
4576,1024,768,3
4577,450,800,3
4578,800,600,3
4579,1024,1024,3
4580,768,1024,3
4581,791,1024,3
4582,485,1024,3
4583,1024,768,3
4584,793,1024,3
4585,600,800,3
4586,433,811,3
4587,768,1024,3
4588,1024,768,3
4589,1024,768,3
4590,600,800,3
4591,1024,696,3
4592,768,1024,3
4593,1024,768,3
4594,694,1011,3
4595,1024,768,3
4596,1024,768,3
4597,768,1024,3
4598,1024,772,3
4599,1024,768,3
4600,768,1024,3
4601,768,1024,3
4602,567,800,3
4603,768,1024,3
4604,768,1024,3
4605,800,450,3
4606,922,1024,3
4607,800,600,3
4608,1024,768,3
4609,1024,768,3
4610,1024,768,3
4611,600,800,3
4612,1024,1024,3
4613,1024,637,3
4614,833,1024,3
4615,600,800,3
4616,576,1024,3
4617,1024,473,3
4618,600,600,3
4619,1024,724,3
4620,720,960,3
4621,800,600,3
4622,600,800,3
4623,800,600,3
4624,600,800,3
4625,1024,1024,3
4626,958,862,3
4627,1024,768,3
4628,576,1024,3
4629,744,1024,3
4630,1024,768,3
4631,576,1024,3
4632,800,666,3
4633,600,800,3
4634,1024,768,3
4635,576,1024,3
4636,1024,768,3
4637,450,600,3
4638,1024,437,3
4639,800,600,3
4640,1024,768,3
4641,768,1024,3
4642,938,1024,3
4643,1024,768,3
4644,768,1024,3
4645,758,900,3
4646,667,1000,3
4647,1024,768,3
4648,1024,768,3
4649,768,1024,3
4650,800,646,3
4651,600,800,3
4652,800,600,3
4653,1024,768,3
4654,768,1024,3
4655,800,600,3
4656,768,1024,3
4657,768,1024,3
4658,1024,768,3
4659,640,360,3
4660,800,600,3
4661,1024,768,3
4662,800,600,3
4663,800,600,3
4664,1024,1024,3
4665,1024,576,3
4666,800,440,3
4667,768,1024,3
4668,1024,768,3
4669,1024,768,3
4670,768,1024,3
4671,768,1024,3
4672,749,828,3
4673,1024,1024,3
4674,768,1024,3
4675,768,1024,3
4676,1024,473,3
4677,800,600,3
4678,1024,782,3
4679,1024,768,3
4680,1024,473,3
4681,800,388,3
4682,1024,768,3
4683,768,1024,3
4684,685,1024,3
4685,1024,766,3
4686,640,480,3
4687,800,450,3
4688,1024,1024,3
4689,800,361,3
4690,1024,768,3
4691,1024,1024,3
4692,800,388,3
4693,768,1024,3
4694,765,1024,3
4695,768,1024,3
4696,1024,768,3
4697,1024,771,3
4698,768,1024,3
4699,576,1024,3
4700,1024,1024,3
4701,1024,1024,3
4702,800,600,3
4703,800,600,3
4704,768,1024,3
4705,800,600,3
4706,768,1024,3
4707,800,600,3
4708,1024,603,3
4709,1024,768,3
4710,800,600,3
4711,1024,1024,3
4712,1024,777,3
4713,1024,768,3
4714,1024,768,3
4715,1024,768,3
4716,1024,768,3
4717,862,1024,3
4718,625,1024,3
4719,1024,768,3
4720,1024,768,3
4721,800,450,3
4722,1024,1024,3
4723,640,480,3
4724,1024,768,3
4725,1024,768,3
4726,1024,768,3
4727,768,1024,3
4728,390,535,3
4729,1024,724,3
4730,1024,768,3
4731,808,1024,3
4732,1024,498,3
4733,1024,768,3
4734,768,1024,3
4735,768,1024,3
4736,960,720,3
4737,1024,866,3
4738,1024,768,3
4739,1024,768,3
4740,1024,768,3
4741,999,1000,3
4742,800,600,3
4743,1024,768,3
4744,768,1024,3
4745,1024,768,3
4746,800,800,3
4747,800,600,3
4748,1024,768,3
4749,768,1024,3
4750,1024,329,3
4751,576,1024,3
4752,1024,1024,3
4753,1024,768,3
4754,1024,768,3
4755,600,800,3
4756,768,1024,3
4757,800,373,3
4758,1024,768,3
4759,1024,571,3
4760,768,1024,3
4761,768,1024,3
4762,800,600,3
4763,1024,768,3
4764,800,600,3
4765,1024,768,3
4766,1024,768,3
4767,1024,768,3
4768,600,800,3
4769,768,1024,3
4770,1024,768,3
4771,800,600,3
4772,1024,768,3
4773,1024,576,3
4774,768,1024,3
4775,800,600,3
4776,768,1024,3
4777,768,1024,3
4778,1024,1024,3
4779,748,1024,3
4780,480,640,3
4781,800,389,3
4782,768,1024,3
4783,1024,768,3
4784,1024,461,3
4785,1024,576,3
4786,768,1024,3
4787,1024,768,3
4788,768,1024,3
4789,800,600,3
4790,768,1024,3
4791,1024,683,3
4792,1024,768,3
4793,1024,768,3
4794,520,750,3
4795,1024,768,3
4796,768,1024,3
4797,800,600,3
4798,800,612,3
4799,1024,461,3
4800,1024,819,3
4801,800,600,3
4802,461,1024,3
4803,768,1024,3
4804,800,600,3
4805,768,1024,3
4806,800,378,3
4807,1024,768,3
4808,800,600,3
4809,1024,768,3
4810,720,960,3
4811,1024,768,3
4812,1018,792,3
4813,1024,768,3
4814,800,600,3
4815,1024,768,3
4816,660,1024,3
4817,768,1024,3
4818,1024,1024,3
4819,768,1024,3
4820,1024,542,3
4821,1024,576,3
4822,1024,768,3
4823,940,1024,3
4824,1024,1024,3
4825,800,597,3
4826,1024,768,3
4827,768,1024,3
4828,379,800,3
4829,1024,768,3
4830,1024,768,3
4831,1024,576,3
4832,445,800,3
4833,1024,1024,3
4834,1024,783,3
4835,709,1024,3
4836,1024,768,3
4837,768,1024,3
4838,1024,461,3
4839,1024,769,3
4840,1024,768,3
4841,1024,768,3
4842,1024,1024,3
4843,1024,1024,3
4844,768,1024,3
4845,1024,720,3
4846,1024,1024,3
4847,768,1024,3
4848,800,600,3
4849,1024,498,3
4850,928,750,3
4851,733,1024,3
4852,1024,1024,3
4853,859,1024,3
4854,800,360,3
4855,800,600,3
4856,800,360,3
4857,1024,768,3
4858,800,369,3
4859,1024,1024,3
4860,800,600,3
4861,972,750,3
4862,756,1024,3
4863,800,450,3
4864,1024,768,3
4865,1024,1024,3
4866,800,600,3
4867,1024,768,3
4868,1024,768,3
4869,1024,768,3
4870,1024,785,3
4871,1024,768,3
4872,600,800,3
4873,1024,768,3
4874,1024,768,3
4875,1024,1024,3
4876,1024,768,3
4877,800,600,3
4878,1024,768,3
4879,1024,768,3
4880,1024,1024,3
4881,1024,1024,3
4882,1024,1024,3
4883,1024,768,3
4884,768,1024,3
4885,614,1024,3
4886,800,600,3
4887,800,648,3
4888,768,1024,3
4889,1024,768,3
4890,1024,576,3
4891,779,1024,3
4892,1024,461,3
4893,1024,768,3
4894,768,1024,3
4895,800,600,3
4896,1024,768,3
4897,768,1024,3
4898,1024,768,3
4899,1024,768,3
4900,800,600,3
4901,1024,768,3
4902,786,800,3
4903,1024,768,3
4904,576,1024,3
4905,768,1024,3
4906,1024,768,3
4907,600,800,3
4908,800,600,3
4909,1024,768,3
4910,1024,768,3
4911,876,1024,3
4912,1024,768,3
4913,600,800,3
4914,800,378,3
4915,768,1024,3
4916,800,600,3
4917,800,600,3
4918,1024,768,3
4919,890,1024,3
4920,1024,768,3
4921,1024,577,3
4922,768,1024,3
4923,1024,768,3
4924,800,600,3
4925,800,360,3
4926,575,1024,3
4927,1024,768,3
4928,1024,768,3
4929,1024,996,3
4930,600,800,3
4931,768,1024,3
4932,1024,749,3
4933,600,800,3
4934,480,640,3
4935,800,600,3
4936,800,369,3
4937,1024,1024,3
4938,1024,768,3
4939,1024,768,3
4940,942,750,3
4941,768,1024,3
4942,480,640,3
4943,800,600,3
4944,772,800,3
4945,1024,805,3
4946,768,1024,3
4947,768,1024,3
4948,1024,768,3
4949,1024,473,3
4950,708,1024,3
4951,1024,768,3
4952,720,960,3
4953,800,600,3
4954,800,499,3
4955,768,1024,3
4956,1024,768,3
4957,768,1024,3
4958,800,600,3
4959,800,600,3
4960,800,600,3
4961,1024,768,3
4962,800,600,3
4963,337,600,3
4964,768,1024,3
4965,1024,1024,3
4966,1024,768,3
4967,800,600,3
4968,800,450,3
4969,1024,473,3
4970,800,600,3
4971,1000,1024,3
4972,1024,994,3
4973,768,1024,3
4974,768,1024,3
4975,768,1024,3
4976,800,361,3
4977,1024,768,3
4978,584,331,3
4979,1024,768,3
4980,1024,472,3
4981,1024,768,3
4982,800,600,3
4983,600,800,3
4984,1024,768,3
4985,1024,768,3
4986,1024,768,3
4987,1024,768,3
4988,1024,768,3
4989,1024,1024,3
4990,1024,1024,3
4991,1024,853,3
4992,800,600,3
4993,768,1024,3
4994,768,1024,3
4995,1024,768,3
4996,896,448,3
4997,1024,768,3
4998,573,800,3
4999,768,1024,3
5000,768,1024,3
5001,768,1024,3
5002,800,502,3
5003,768,1024,3
5004,1024,768,3
5005,1024,768,3
5006,800,600,3
5007,1024,768,3
5008,687,800,3
5009,768,1024,3
5010,800,600,3
5011,1024,768,3
5012,1024,768,3
5013,1024,768,3
5014,600,800,3
5015,1024,584,3
5016,768,1024,3
5017,795,860,3
5018,1024,768,3
5019,1024,768,3
5020,800,600,3
5021,1024,1021,3
5022,768,1024,3
5023,800,450,3
5024,600,800,3
5025,1024,768,3
5026,1024,768,3
5027,1024,768,3
5028,800,600,3
5029,800,600,3
5030,600,800,3
5031,800,360,3
5032,800,389,3
5033,600,800,3
5034,1024,768,3
5035,1024,768,3
5036,1024,768,3
5037,1024,768,3
5038,1024,768,3
5039,800,600,3
5040,669,1024,3
5041,1024,1024,3
5042,800,600,3
5043,768,1024,3
5044,1024,854,3
5045,1024,768,3
5046,1024,768,3
5047,644,1024,3
5048,1024,768,3
5049,768,1024,3
5050,1024,768,3
5051,800,600,3
5052,1024,577,3
5053,768,1024,3
5054,683,1024,3
5055,1024,768,3
5056,1024,768,3
5057,390,535,3
5058,1024,768,3
5059,1024,575,3
5060,768,1024,3
5061,1024,768,3
5062,768,1024,3
5063,600,800,3
5064,768,1024,3
5065,1024,768,3
5066,800,388,3
5067,1024,768,3
5068,800,600,3
5069,1024,1024,3
5070,1024,768,3
5071,600,800,3
5072,1024,815,3
5073,1024,1024,3
5074,640,481,3
5075,1024,1024,3
5076,1024,766,3
5077,600,600,3
5078,1024,747,3
5079,1024,768,3
5080,800,618,3
5081,1024,1024,3
5082,800,600,3
5083,768,1024,3
5084,768,1024,3
5085,1024,576,3
5086,800,599,3
5087,765,1024,3
5088,800,600,3
5089,1024,567,3
5090,480,640,3
5091,1024,768,3
5092,800,600,3
5093,1024,1024,3
5094,1024,768,3
5095,1024,576,3
5096,768,1024,3
5097,800,600,3
5098,576,1024,3
5099,1024,846,3
5100,768,1024,3
5101,800,600,3
5102,576,1024,3
5103,600,800,3
5104,800,354,3
5105,800,600,3
5106,600,800,3
5107,1024,1024,3
5108,1024,768,3
5109,800,428,3
5110,1024,768,3
5111,600,800,3
5112,1024,576,3
5113,1024,461,3
5114,1024,768,3
5115,1024,1024,3
5116,768,1024,3
5117,768,1024,3
5118,1024,771,3
5119,847,740,3
5120,768,1024,3
5121,768,1024,3
5122,768,1024,3
5123,1024,768,3
5124,800,600,3
5125,768,1024,3
5126,1024,1024,3
5127,600,800,3
5128,480,640,3
5129,800,600,3
5130,768,1024,3
5131,1024,575,3
5132,800,600,3
5133,526,1024,3
5134,800,600,3
5135,606,400,3
5136,768,1024,3
5137,683,1024,3
5138,1024,768,3
5139,800,600,3
5140,1024,768,3
5141,768,1024,3
5142,800,360,3
5143,839,1024,3
5144,1024,1024,3
5145,1024,768,3
5146,1024,768,3
5147,800,450,3
5148,1024,768,3
5149,1024,768,3
5150,1024,768,3
5151,768,1024,3
5152,885,1024,3
5153,768,1024,3
5154,1024,473,3
5155,1024,703,3
5156,1024,768,3
5157,768,1024,3
5158,960,720,3
5159,800,450,3
5160,768,1024,3
5161,1024,768,3
5162,768,1024,3
5163,1024,768,3
5164,378,800,3
5165,764,1024,3
5166,800,600,3
5167,1024,765,3
5168,800,600,3
5169,768,1024,3
5170,704,1024,3
5171,800,600,3
5172,960,720,3
5173,768,1024,3
5174,800,450,3
5175,1024,768,3
5176,800,600,3
5177,800,600,3
5178,768,1024,3
5179,1024,624,3
5180,1024,768,3
5181,800,600,3
5182,768,1024,3
5183,800,600,3
5184,1024,473,3
5185,800,600,3
5186,800,557,3
5187,753,800,3
5188,480,640,3
5189,800,388,3
5190,352,800,3
5191,1024,768,3
5192,1024,821,3
5193,768,1024,3
5194,1024,768,3
5195,800,600,3
5196,576,1024,3
5197,576,1024,3
5198,1024,768,3
5199,729,640,3
5200,800,600,3
5201,800,600,3
5202,800,600,3
5203,1024,768,3
5204,768,1024,3
5205,1024,1024,3
5206,768,1024,3
5207,1024,576,3
5208,1024,768,3
5209,1024,768,3
5210,1024,768,3
5211,1024,768,3
5212,800,600,3
5213,1024,768,3
5214,1024,1024,3
5215,1024,1024,3
5216,1024,768,3
5217,1024,768,3
5218,800,600,3
5219,768,1024,3
5220,1024,1024,3
5221,1024,1024,3
5222,1024,472,3
5223,1024,768,3
5224,1024,768,3
5225,772,800,3
5226,800,600,3
5227,1024,768,3
5228,768,1024,3
5229,1024,768,3
5230,1024,768,3
5231,800,389,3
5232,624,1024,3
5233,645,800,3
5234,1024,576,3
5235,1024,768,3
5236,800,600,3
5237,800,373,3
5238,800,600,3
5239,768,1024,3
5240,1024,461,3
5241,479,1024,3
5242,1024,768,3
5243,1024,768,3
5244,1024,768,3
5245,1024,1024,3
5246,562,750,3
5247,800,600,3
5248,1024,768,3
5249,600,800,3
5250,800,600,3
5251,682,1024,3
5252,1024,485,3
5253,448,700,3
5254,1024,768,3
5255,800,360,3
5256,768,1024,3
5257,733,740,3
5258,768,1024,3
5259,768,1024,3
5260,1024,768,3
5261,1024,856,3
5262,1024,768,3
5263,1024,768,3
5264,1024,799,3
5265,959,720,3
5266,1024,768,3
5267,1024,768,3
5268,1024,768,3
5269,576,1024,3
5270,1024,768,3
5271,768,1024,3
5272,1024,784,3
5273,858,1024,3
5274,768,1024,3
5275,768,1024,3
5276,800,600,3
5277,461,1024,3
5278,800,449,3
5279,1024,768,3
5280,1024,768,3
5281,768,1024,3
5282,768,1024,3
5283,768,1024,3
5284,1024,769,3
5285,949,750,3
5286,1024,1024,3
5287,768,1024,3
5288,1024,768,3
5289,1024,768,3
5290,1024,768,3
5291,1024,1024,3
5292,1024,768,3
5293,1024,654,3
5294,800,600,3
5295,1024,764,3
5296,600,800,3
5297,1024,768,3
5298,1024,473,3
5299,1024,892,3
5300,800,600,3
5301,1024,768,3
5302,576,1024,3
5303,768,1024,3
5304,473,1024,3
5305,940,1024,3
5306,1024,576,3
5307,768,1024,3
5308,1024,635,3
5309,1024,768,3
5310,768,1024,3
5311,600,800,3
5312,1024,768,3
5313,800,798,3
5314,800,600,3
5315,675,800,3
5316,1024,768,3
5317,1024,547,3
5318,724,1024,3
5319,800,600,3
5320,800,600,3
5321,1024,765,3
5322,800,360,3
5323,1024,768,3
5324,640,480,3
5325,934,960,3
5326,1024,768,3
5327,1024,768,3
5328,483,484,3
5329,768,1024,3
5330,1024,768,3
5331,1024,770,3
5332,768,1024,3
5333,576,1024,3
5334,800,800,3
5335,794,794,3
5336,1024,768,3
5337,800,450,3
5338,1024,768,3
5339,1024,602,3
5340,1024,768,3
5341,800,450,3
5342,1024,768,3
5343,768,1024,3
5344,1024,768,3
5345,768,1024,3
5346,1024,768,3
5347,1024,768,3
5348,300,400,3
5349,800,600,3
5350,800,600,3
5351,768,1024,3
5352,768,1024,3
5353,1024,768,3
5354,768,1024,3
5355,1024,1024,3
5356,800,600,3
5357,717,598,3
5358,768,1024,3
5359,575,1024,3
5360,1024,768,3
5361,1024,954,3
5362,1024,768,3
5363,1024,768,3
5364,600,800,3
5365,600,800,3
5366,800,388,3
5367,1024,1020,3
5368,768,1024,3
5369,1024,768,3
5370,1024,768,3
5371,640,481,3
5372,768,1024,3
5373,768,1024,3
5374,800,360,3
5375,800,600,3
5376,768,1024,3
5377,1024,768,3
5378,744,960,3
5379,580,1024,3
5380,800,449,3
5381,480,640,3
5382,474,944,3
5383,800,360,3
5384,600,800,3
5385,800,600,3
5386,800,612,3
5387,1024,768,3
5388,768,1024,3
5389,800,600,3
5390,1024,768,3
5391,800,360,3
5392,542,830,3
5393,290,1024,3
5394,1024,768,3
5395,768,1024,3
5396,1024,714,3
5397,1024,768,3
5398,1024,472,3
5399,1024,461,3
5400,800,600,3
5401,768,1024,3
5402,1024,1024,3
5403,800,600,3
5404,768,1024,3
5405,800,800,3
5406,1024,857,3
5407,768,1024,3
5408,768,1024,3
5409,449,800,3
5410,800,600,3
5411,618,1024,3
5412,378,800,3
5413,768,1024,3
5414,800,600,3
5415,1024,768,3
5416,800,523,3
5417,288,480,3
5418,1024,768,3
5419,1024,768,3
5420,1024,768,3
5421,1024,768,3
5422,768,1024,3
5423,1024,764,3
5424,800,600,3
5425,1024,768,3
5426,788,800,3
5427,600,800,3
5428,1024,768,3
5429,768,1024,3
5430,1024,768,3
5431,1024,793,3
5432,1024,768,3
5433,1024,768,3
5434,1024,543,3
5435,1024,768,3
5436,1024,768,3
5437,768,1024,3
5438,1024,768,3
5439,1024,768,3
5440,1024,473,3
5441,1024,768,3
5442,1024,1024,3
5443,768,1024,3
5444,1024,768,3
5445,1024,768,3
5446,1024,768,3
5447,524,800,3
5448,1024,576,3
5449,800,600,3
5450,1024,768,3
5451,800,600,3
5452,768,1024,3
5453,1024,473,3
5454,768,1024,3
5455,1024,473,3
5456,800,360,3
5457,1024,768,3
5458,1024,768,3
5459,800,600,3
5460,800,599,3
5461,800,556,3
5462,1024,768,3
5463,800,600,3
5464,1024,768,3
5465,1024,1024,3
5466,800,600,3
5467,1024,768,3
5468,1024,768,3
5469,1024,768,3
5470,1024,576,3
5471,662,1024,3
5472,800,600,3
5473,600,800,3
5474,800,373,3
5475,1024,472,3
5476,450,800,3
5477,800,592,3
5478,760,1024,3
5479,1024,1024,3
5480,1024,768,3
5481,902,600,3
5482,417,800,3
5483,1024,576,3
5484,364,794,3
5485,320,240,3
5486,768,1024,3
5487,575,1024,3
5488,600,800,3
5489,1024,768,3
5490,1024,576,3
5491,800,600,3
5492,800,600,3
5493,481,640,3
5494,1024,768,3
5495,537,1024,3
5496,1024,985,3
5497,800,389,3
5498,1024,1022,3
5499,1024,768,3
5500,1024,768,3
5501,768,1024,3
5502,1024,768,3
5503,1024,768,3
5504,540,960,3
5505,768,1024,3
5506,800,600,3
5507,1024,768,3
5508,576,1024,3
5509,768,1024,3
5510,1024,768,3
5511,1024,601,3
5512,1024,768,3
5513,800,600,3
5514,800,600,3
5515,794,1024,3
5516,1024,1024,3
5517,1024,768,3
5518,1024,912,3
5519,478,1024,3
5520,1024,768,3
5521,768,1024,3
5522,1024,768,3
5523,768,1024,3
5524,1024,576,3
5525,1024,768,3
5526,468,649,3
5527,600,800,3
5528,1024,774,3
5529,800,600,3
5530,800,596,3
5531,768,1024,3
5532,800,360,3
5533,600,800,3
5534,1024,782,3
5535,757,851,3
5536,800,388,3
5537,768,1024,3
5538,1024,1024,3
5539,1024,1024,3
5540,1024,768,3
5541,800,360,3
5542,768,1024,3
5543,1024,1024,3
5544,449,1024,3
5545,1024,768,3
5546,1024,1024,3
5547,819,1024,3
5548,800,600,3
5549,768,1024,3
5550,800,600,3
5551,1024,768,3
5552,1024,768,3
5553,718,919,3
5554,765,1024,3
5555,600,800,3
5556,1024,721,3
5557,1024,768,3
5558,800,360,3
5559,800,388,3
5560,1024,768,3
5561,1024,768,3
5562,1024,768,3
5563,1024,768,3
5564,1024,768,3
5565,768,1024,3
5566,330,520,3
5567,1024,768,3
5568,1024,768,3
5569,800,360,3
5570,600,800,3
5571,768,1024,3
5572,1024,575,3
5573,600,800,3
5574,1024,768,3
5575,800,599,3
5576,1024,1024,3
5577,1024,768,3
5578,1024,473,3
5579,1024,768,3
5580,800,378,3
5581,800,600,3
5582,800,379,3
5583,1024,768,3
5584,533,400,3
5585,1024,768,3
5586,576,1024,3
5587,800,600,3
5588,1024,786,3
5589,1024,768,3
5590,964,1024,3
5591,480,640,3
5592,1024,775,3
5593,768,1024,3
5594,800,600,3
5595,1024,768,3
5596,800,600,3
5597,768,1024,3
5598,1024,768,3
5599,800,360,3
5600,768,1024,3
5601,576,1024,3
5602,800,449,3
5603,800,600,3
5604,1024,768,3
5605,800,359,3
5606,768,1024,3
5607,800,388,3
5608,1024,768,3
5609,768,1024,3
5610,768,1024,3
5611,1024,768,3
5612,660,800,3
5613,768,1024,3
5614,600,800,3
5615,1024,768,3
5616,1024,768,3
5617,800,600,3
5618,1024,1024,3
5619,1024,576,3
5620,800,600,3
5621,433,650,3
5622,800,600,3
5623,600,800,3
5624,1024,575,3
5625,1024,768,3
5626,1024,768,3
5627,1024,683,3
5628,1024,769,3
5629,1024,768,3
5630,768,1024,3
5631,768,1024,3
5632,1024,768,3
5633,768,1024,3
5634,1024,768,3
5635,1024,768,3
5636,800,600,3
5637,1024,768,3
5638,472,1024,3
5639,524,800,3
5640,800,600,3
5641,1024,768,3
5642,1024,621,3
5643,600,800,3
5644,489,388,3
5645,812,1024,3
5646,800,600,3
5647,1024,768,3
5648,1024,1024,3
5649,1024,888,3
5650,800,600,3
5651,1024,768,3
5652,960,492,3
5653,800,450,3
5654,1024,768,3
5655,768,1024,3
5656,1000,750,3
5657,765,1024,3
5658,800,600,3
5659,1024,768,3
5660,1024,768,3
5661,1024,473,3
5662,1024,768,3
5663,1024,768,3
5664,768,1024,3
5665,1024,473,3
5666,986,506,3
5667,800,513,3
5668,1024,473,3
5669,800,359,3
5670,1024,473,3
5671,1024,768,3
5672,1024,768,3
5673,580,800,3
5674,732,1024,3
5675,1024,576,3
5676,1024,768,3
5677,768,1024,3
5678,800,400,3
5679,1024,576,3
5680,1024,576,3
5681,1024,768,3
5682,1024,701,3
5683,768,1024,3
5684,1024,820,3
5685,1024,1024,3
5686,800,600,3
5687,1024,768,3
5688,768,1024,3
5689,1024,768,3
5690,1024,768,3
5691,1024,576,3
5692,1024,768,3
5693,1024,768,3
5694,1024,768,3
5695,640,480,3
5696,1024,768,3
5697,1024,461,3
5698,1024,768,3
5699,800,360,3
5700,768,1024,3
5701,766,1024,3
5702,1024,768,3
5703,1024,986,3
5704,800,600,3
5705,1024,768,3
5706,768,1024,3
5707,576,1024,3
5708,768,1024,3
5709,768,1024,3
5710,800,377,3
5711,768,1024,3
5712,640,853,3
5713,1024,769,3
5714,600,800,3
5715,768,1024,3
5716,600,800,3
5717,1024,768,3
5718,1024,768,3
5719,1024,768,3
5720,1024,768,3
5721,677,1024,3
5722,800,599,3
5723,768,1024,3
5724,600,800,3
5725,1024,768,3
5726,800,600,3
5727,683,1024,3
5728,640,480,3
5729,800,600,3
5730,1024,768,3
5731,1024,768,3
5732,576,1024,3
5733,480,640,3
5734,683,1024,3
5735,800,388,3
5736,1024,768,3
5737,768,1024,3
5738,1024,1024,3
5739,338,600,3
5740,388,800,3
5741,1010,1024,3
5742,800,600,3
5743,768,1024,3
5744,768,1024,3
5745,1024,768,3
5746,768,1024,3
5747,800,373,3
5748,600,800,3
5749,1024,1024,3
5750,1024,768,3
5751,768,1024,3
5752,1024,768,3
5753,1024,768,3
5754,1024,472,3
5755,800,600,3
5756,1024,473,3
5757,1024,640,3
5758,768,1024,3
5759,800,600,3
5760,1024,768,3
5761,600,800,3
5762,1024,768,3
5763,719,720,3
5764,1024,488,3
5765,800,600,3
5766,768,1024,3
5767,1024,768,3
5768,1024,953,3
5769,768,1024,3
5770,1024,768,3
5771,768,1024,3
5772,1024,1024,3
5773,768,1024,3
5774,1024,576,3
5775,635,720,3
5776,958,1003,3
5777,1024,768,3
5778,768,1024,3
5779,768,1024,3
5780,768,1024,3
5781,768,1024,3
5782,1024,768,3
5783,1024,576,3
5784,768,1024,3
5785,779,1024,3
5786,1024,768,3
5787,1024,549,3
5788,752,1024,3
5789,766,1024,3
5790,600,800,3
5791,768,1024,3
5792,800,600,3
5793,800,600,3
5794,600,800,3
5795,960,862,3
5796,1024,768,3
5797,768,1024,3
5798,800,570,3
5799,1024,768,3
5800,768,1024,3
5801,1024,768,3
5802,1017,1024,3
5803,1024,768,3
5804,1024,768,3
5805,768,1024,3
5806,800,600,3
5807,800,667,3
5808,926,1024,3
5809,1024,768,3
5810,768,1024,3
5811,640,480,3
5812,600,800,3
5813,1024,1024,3
5814,375,500,3
5815,1024,768,3
5816,1024,768,3
5817,768,1024,3
5818,1024,768,3
5819,1024,1024,3
5820,800,632,3
5821,800,600,3
5822,768,1024,3
5823,1024,768,3
5824,800,450,3
5825,1024,768,3
5826,236,828,3
5827,1024,768,3
5828,768,1024,3
5829,768,1024,3
5830,388,800,3
5831,1024,768,3
5832,1024,576,3
5833,1024,1024,3
5834,1024,629,3
5835,1024,568,3
5836,1024,1024,3
5837,1024,708,3
5838,800,360,3
5839,907,1024,3
